Date,result,rsi_7,rsi_14,roc_7,golden_cross_sma_25_75,golden_cross_sma_5_25,bband_signal
2008-03-27,1.0,52.23546157559254,46.7716474860766,7.339449541284404,0.0,0.0,0.0
2008-03-28,1.0,59.86857213990201,50.702600498178626,7.818930041152261,0.0,0.0,0.0
2008-03-31,1.0,47.23347100006915,45.50948977987258,2.2417934347477964,0.0,0.0,0.0
2008-04-01,1.0,53.173071869957276,48.439276556709544,2.292490118577084,0.0,0.0,0.0
2008-04-02,0.0,66.77582193937222,56.323741083632584,6.3141278610891804,0.0,1.0,0.0
2008-04-03,0.0,70.54303331687248,58.87911503434751,5.31587057010785,0.0,0.0,0.0
2008-04-04,0.0,64.95761197268129,56.56259327365365,3.914044512663084,0.0,0.0,0.0
2008-04-07,0.0,69.3179452351607,59.220779233775204,6.759906759906764,0.0,0.0,0.0
2008-04-08,0.0,61.30795284714736,55.90490120127002,3.511450381679393,0.0,0.0,0.0
2008-04-09,1.0,54.383622751799486,52.892717788894025,4.855129209083797,0.0,0.0,0.0
2008-04-10,0.0,48.05194621056355,49.99192901095626,2.163833075734156,0.0,0.0,0.0
2008-04-11,1.0,60.63352131632919,56.093538575903544,1.1135857461024523,0.0,0.0,0.0
2008-04-14,1.0,47.53716656937652,49.72332786320673,-3.218727139722022,0.0,0.0,0.0
2008-04-15,1.0,48.2064734664892,50.036686927118645,-2.1418020679468297,0.0,0.0,0.0
2008-04-16,0.0,55.20684792111835,53.326138189217474,-2.0378457059679778,0.0,0.0,0.0
2008-04-17,0.0,62.75737590551049,57.225440654700336,1.253687315634222,0.0,0.0,0.0
2008-04-18,0.0,63.55376023344688,57.64881151629528,2.763256161314409,0.0,0.0,0.0
2008-04-21,1.0,69.19036079646224,60.719255903958825,5.748865355521926,0.0,0.0,0.0
2008-04-22,1.0,61.16423158263916,57.456697614796596,1.4684287812041008,0.0,0.0,0.0
2008-04-23,1.0,63.62558174227435,58.652972056256225,5.064247921390774,0.0,0.0,0.0
2008-04-24,0.0,60.815106411838116,57.56351126884874,4.528301886792452,0.0,0.0,0.0
2008-04-25,0.0,69.345710943518,61.700575565100266,4.903417533432397,0.0,0.0,0.0
2008-04-28,1.0,70.98343744108743,62.57375058974885,3.277494537509096,1.0,0.0,0.0
2008-04-30,1.0,66.17155460106687,60.831272085944754,2.5436046511627897,0.0,0.0,0.0
2008-05-01,0.0,62.63335408776653,59.55555559234611,0.5722460658083017,0.0,0.0,0.0
2008-05-02,0.0,72.0489819184056,63.951867400888126,3.69030390738061,0.0,0.0,0.0
2008-05-07,0.0,74.54351432523572,65.30565860989684,3.7410071942445944,0.0,0.0,0.0
2008-05-08,1.0,61.69584815662875,60.41853017442887,2.8158844765342916,0.0,0.0,0.0
2008-05-09,1.0,46.59960459776716,53.475232333992636,-1.2039660056657242,0.0,0.0,0.0
2008-05-12,0.0,50.945535300290956,55.196073972015625,-0.9873060648801113,0.0,0.0,0.0
2008-05-13,0.0,61.50458737192538,59.819725681744615,1.3465627214741316,0.0,0.0,0.0
2008-05-14,0.0,64.89525809783164,61.46680820898533,2.4182076813655806,0.0,0.0,0.0
2008-05-15,0.0,69.58363013347095,63.85994340183691,1.535240753663647,0.0,0.0,0.0
2008-05-16,0.0,68.16744885212542,63.295489560923016,0.7628294036061023,0.0,0.0,0.0
2008-05-19,0.0,69.61059638220573,63.981204742831565,2.31741573033708,0.0,0.0,0.0
2008-05-20,0.0,61.48103270835126,60.917203216775164,3.7275985663082434,0.0,0.0,0.0
2008-05-21,0.0,44.50303888830503,53.23050447259525,1.0683760683760646,0.0,0.0,0.0
2008-05-22,0.0,50.22973252816384,55.39525387468884,-0.06993006993006867,0.0,0.0,0.0
2008-05-23,1.0,51.96459190045133,56.05243591902836,-0.5555555555555536,0.0,0.0,0.0
2008-05-26,1.0,35.5704648960562,47.50916196990674,-3.9175257731958735,0.0,0.0,0.0
2008-05-27,1.0,48.85783416711347,52.959447602581044,-2.1335168616655187,0.0,0.0,0.0
2008-05-28,0.0,40.02927286460907,48.03569773331824,-3.9121482498284177,0.0,0.0,0.0
2008-05-29,0.0,57.52927109832091,56.54055729809993,-0.27643400138217533,0.0,0.0,0.0
2008-05-30,0.0,63.33502258157151,59.833416511296456,3.100775193798455,0.0,1.0,0.0
2008-06-02,1.0,65.53374119474125,61.10296751784191,2.939118264520646,0.0,0.0,0.0
2008-06-03,0.0,54.16515917976903,55.441533694916735,1.0474860335195624,0.0,0.0,0.0
2008-06-04,0.0,61.06091564288194,59.01948390235552,5.007153075822601,0.0,0.0,0.0
2008-06-05,0.0,59.08551716354182,58.06310563297544,2.9535864978903037,0.0,0.0,0.0
2008-06-06,0.0,64.15842063613947,60.63893496469176,5.6428571428571495,0.0,0.0,0.0
2008-06-09,1.0,50.51771608916818,53.9745332189702,0.554400554400547,0.0,0.0,0.0
2008-06-10,0.0,43.57013938193517,50.15816393139212,-2.050580997949414,0.0,0.0,0.0
2008-06-11,1.0,50.225371585312395,53.13215667019273,-1.5635622025832796,0.0,0.0,0.0
2008-06-12,1.0,38.827998836290966,46.726644392915325,-2.14236351071182,0.0,0.0,0.0
2008-06-13,0.0,43.502225273910895,48.80379918690817,-2.8610354223433276,0.0,0.0,0.0
2008-06-16,0.0,57.22869486724112,55.52654731347227,-0.1366120218579181,0.0,0.0,0.0
2008-06-17,0.0,58.53461755014593,56.2145359065789,-0.8789722785666032,0.0,1.0,0.0
2008-06-18,0.0,60.637824943881704,57.28203349805096,1.447277739490005,0.0,0.0,0.0
2008-06-19,0.0,46.43939780867948,50.43969541925806,0.5582693649685888,0.0,0.0,0.0
2008-06-20,0.0,40.388881140025575,47.11596277345275,-1.6574585635359074,0.0,0.0,0.0
2008-06-23,0.0,37.07396331933507,45.22798603649948,-0.14124293785310327,0.0,0.0,0.0
2008-06-24,0.0,38.256404764178846,45.6966588899558,-0.7012622720897643,0.0,0.0,0.0
2008-06-25,0.0,38.256404764178846,45.696658889955806,-3.146374829001364,0.0,0.0,0.0
2008-06-26,0.0,35.95724444822571,44.590387426138925,-3.7517053206002737,0.0,0.0,0.0
2008-06-27,0.0,25.819392621369193,38.90962054156698,-6.046195652173914,0.0,0.0,1.0
2008-06-30,0.0,23.350578211263937,37.266195349850996,-4.649548924358083,0.0,0.0,1.0
2008-07-01,0.0,24.28901622481964,37.581657565922676,-3.4410112359550604,0.0,0.0,0.0
2008-07-02,0.0,19.10426960211769,34.07553795613204,-4.101838755304099,0.0,0.0,1.0
2008-07-03,0.0,14.248539828975925,29.956912678445324,-6.073446327683618,0.0,0.0,1.0
2008-07-04,0.0,19.740711087849157,31.999516527887895,-5.649717514124298,0.0,0.0,1.0
2008-07-07,0.0,30.175573138678004,36.018253961769375,-4.464918497519488,0.0,0.0,0.0
2008-07-08,0.0,20.211758255413546,29.844963303915634,-5.3506869125090395,0.0,0.0,1.0
2008-07-09,0.0,27.384446534623567,33.01519109335561,-4.002911208151383,0.0,0.0,0.0
2008-07-10,0.0,25.51150600106995,31.927563751991677,-4.581818181818187,0.0,0.0,0.0
2008-07-11,0.0,28.75978971317347,33.28015924813961,-2.9498525073746285,0.0,0.0,0.0
2008-07-14,1.0,27.367447946803825,32.58293649966554,-1.3533834586466176,0.0,0.0,0.0
2008-07-15,1.0,19.813526210515136,28.27665305519537,-3.8173652694610816,0.0,0.0,0.0
2008-07-16,1.0,18.911325496124576,27.692725458267354,-4.970326409495551,0.0,0.0,0.0
2008-07-17,1.0,33.8470509552502,33.93674927525341,-0.8403361344537785,0.0,0.0,0.0
2008-07-18,1.0,30.73863874128252,32.51384200347074,-2.1986353297952954,0.0,0.0,0.0
2008-07-22,1.0,54.099027210215255,44.432006314378874,1.2195121951219523,0.0,0.0,0.0
2008-07-23,0.0,60.96975078729881,48.78919414786418,2.203647416413368,0.0,0.0,0.0
2008-07-24,0.0,69.92824833360164,55.23729275554149,4.725609756097571,0.0,0.0,0.0
2008-07-25,0.0,55.15796357838444,48.64157086011625,4.669260700389111,0.0,0.0,0.0
2008-07-28,0.0,54.236231897360874,48.21398858643128,4.839968774395009,0.0,1.0,0.0
2008-07-29,0.0,45.38752888515948,44.0444501957347,1.926040061633283,0.0,0.0,0.0
2008-07-30,0.0,55.195077520212244,49.457636639848815,4.341085271317824,0.0,0.0,0.0
2008-07-31,0.0,54.69682476189749,49.234620006239396,1.2801204819277157,0.0,0.0,0.0
2008-08-01,1.0,40.90973036709143,42.61278339557804,-2.37918215613383,0.0,0.0,0.0
2008-08-04,1.0,37.46661262051277,40.76752609126916,-5.1673944687045115,0.0,0.0,0.0
2008-08-05,0.0,36.05067086356301,40.02099215260692,-3.4200743494423813,0.0,0.0,0.0
2008-08-06,0.0,52.725593321534895,48.19413026741112,-0.8935219657483229,0.0,0.0,0.0
2008-08-07,0.0,48.99908098681905,46.488595116908556,0.0,0.0,0.0,0.0
2008-08-08,0.0,51.01851572549763,47.48921635053451,-1.411589895988108,0.0,0.0,0.0
2008-08-11,0.0,60.94212964309099,52.72522336777171,0.29739776951673846,0.0,1.0,0.0
2008-08-12,0.0,55.56888945912542,50.50649829339113,2.0563594821020548,0.0,0.0,0.0
2008-08-13,0.0,41.735549709593975,44.071052229928945,0.6139677666922472,0.0,0.0,0.0
2008-08-14,0.0,38.28480328248159,42.27092841663618,0.23094688221709792,0.0,0.0,0.0
2008-08-15,0.0,44.259079839513525,44.96098717974266,-1.427498121713,0.0,0.0,0.0
2008-08-18,0.0,51.869193896543884,48.57394680016739,0.22675736961450532,0.0,0.0,0.0
2008-08-19,0.0,38.025296461127226,41.8169802940683,-2.486812358703838,0.0,0.0,0.0
2008-08-20,0.0,38.025296461127226,41.8169802940683,-4.077094143810234,0.0,0.0,0.0
2008-08-21,0.0,33.80393605790451,39.619766299889896,-4.253731343283585,0.0,0.0,0.0
2008-08-22,0.0,31.573413039998883,38.43352469532197,-2.593440122044244,0.0,0.0,0.0
2008-08-25,1.0,44.41131086700945,43.863667103809476,-0.5376344086021501,0.0,0.0,0.0
2008-08-26,1.0,40.03029686391697,41.8749372837811,-1.981707317073167,0.0,0.0,0.0
2008-08-27,1.0,40.7874764553168,42.18857386117308,-2.941176470588236,0.0,0.0,0.0
2008-08-28,0.0,41.64703745085727,42.52257294362345,-0.46367851622874934,0.0,0.0,0.0
2008-08-29,0.0,60.41738848660074,51.050150305676624,1.7001545595054068,0.0,0.0,0.0
2008-09-01,0.0,45.71294260840105,44.900910989670905,0.7014809041309356,0.0,0.0,0.0
2008-09-02,0.0,36.96602541023083,40.52061156294945,-0.3915426781519238,0.0,0.0,0.0
2008-09-03,0.0,41.53410120697724,42.63013896937321,-1.2355212355212308,0.0,0.0,0.0
2008-09-04,1.0,36.662991191399584,40.21634287132148,-1.3996889580093264,0.0,0.0,0.0
2008-09-05,0.0,24.68702446938757,33.06741813586018,-4.506604506604505,0.0,0.0,1.0
2008-09-08,0.0,47.33172711590111,44.95579370541258,-1.164596273291929,0.0,0.0,0.0
2008-09-09,0.0,39.729875696492364,40.70849120272676,-5.091185410334342,0.0,0.0,0.0
2008-09-10,0.0,37.39427965023657,39.37315337739783,-3.9473684210526327,0.0,0.0,0.0
2008-09-11,0.0,31.689131136899473,36.031914863858276,-4.0880503144654075,0.0,0.0,1.0
2008-09-12,1.0,37.995689326512824,39.20666731267056,-3.6747458952306467,0.0,0.0,0.0
2008-09-16,1.0,24.695910186766003,30.938632179272773,-7.57097791798107,0.0,0.0,1.0
2008-09-17,1.0,30.381936014835876,33.93918312261218,-3.661513425549223,0.0,0.0,1.0
2008-09-18,1.0,25.049224491719603,30.491366548984043,-9.269442262372351,0.0,0.0,1.0
2008-09-19,0.0,43.42557986102026,40.76987171043984,-3.8430744595676525,0.0,0.0,0.0
2008-09-22,0.0,48.83436238748312,44.061979703813606,-1.8533440773569665,0.0,0.0,0.0
2008-09-24,0.0,51.38605373186659,45.59447844659674,0.4918032786885185,0.0,0.0,0.0
2008-09-25,0.0,48.56064682549475,44.28782017176051,-1.1363636363636354,0.0,0.0,0.0
2008-09-26,0.0,44.95586567633633,42.64273087500045,3.0716723549488067,0.0,0.0,0.0
2008-09-29,0.0,39.484587259342554,40.07758880804462,0.6756756756756799,0.0,0.0,0.0
2008-09-30,0.0,27.349388727940692,33.33015733883906,-1.1255411255411296,0.0,0.0,1.0
2008-10-01,0.0,33.9778644790518,36.551246216894555,-3.746877601998333,0.0,0.0,0.0
2008-10-02,0.0,28.55094215150642,33.44391829075176,-7.14285714285714,0.0,0.0,0.0
2008-10-03,0.0,24.68683611434683,31.055617421644534,-9.461663947797716,0.0,0.0,1.0
2008-10-06,0.0,17.747744768610467,26.087680410867108,-13.136288998357958,0.0,0.0,1.0
2008-10-07,1.0,15.247647983767843,24.018771408304772,-14.569536423841056,0.0,0.0,1.0
2008-10-08,1.0,9.061579282834012,17.729102701696522,-22.483221476510064,0.0,0.0,1.0
2008-10-09,1.0,11.768385601991467,19.205882327802776,-18.47635726795096,0.0,0.0,1.0
2008-10-10,1.0,7.99872120076954,15.214397626349067,-27.68166089965398,0.0,0.0,1.0
2008-10-14,0.0,33.972444155914154,31.380605683371186,-17.24137931034483,0.0,0.0,0.0
2008-10-15,1.0,39.364767666515576,34.98512402452729,-13.243243243243242,0.0,0.0,0.0
2008-10-16,1.0,29.096896459330736,28.92484847558821,-18.431001890359166,0.0,0.0,0.0
2008-10-17,0.0,32.38887976410263,30.98480630841805,-14.825581395348841,0.0,0.0,0.0
2008-10-20,0.0,40.98063979268469,36.32597161340478,-0.21645021645021467,0.0,0.0,0.0
2008-10-21,0.0,44.24838875478039,38.357109704747494,0.8592910848549851,0.0,0.0,0.0
2008-10-22,0.0,36.03337572019397,34.20938943070887,5.14354066985645,0.0,0.0,0.0
2008-10-23,1.0,33.38216913913135,32.80849314793405,-8.440170940170944,0.0,0.0,0.0
2008-10-24,1.0,25.44096590536164,28.274259557181935,-19.31464174454829,0.0,0.0,0.0
2008-10-27,1.0,21.61640033494797,25.824031436124056,-15.874855156431057,0.0,0.0,0.0
2008-10-28,1.0,35.02344511667362,33.16243599161185,-10.580204778156999,0.0,0.0,0.0
2008-10-29,1.0,45.68201747605004,39.50075143643412,-8.351409978308022,0.0,0.0,0.0
2008-10-30,1.0,55.849836352729376,46.122214946796156,-2.4494142705005273,0.0,0.0,0.0
2008-10-31,1.0,47.64325847980807,42.199178294635544,-2.1615472127417545,0.0,0.0,0.0
2008-11-04,0.0,56.22053442615257,47.676698404901344,7.817969661610258,0.0,0.0,0.0
2008-11-05,1.0,61.40692780040544,51.17990546524182,24.710424710424704,0.0,0.0,0.0
2008-11-06,1.0,50.03498284549243,45.75476613273381,23.27823691460056,0.0,0.0,0.0
2008-11-07,0.0,48.070105003455446,44.78749290201365,12.086513994910941,0.0,0.0,0.0
2008-11-10,0.0,55.11988764022831,48.78515921870571,9.940828402366876,0.0,1.0,0.0
2008-11-11,0.0,49.12269814295828,46.01915473161735,-2.6200873362445365,0.0,0.0,0.0
2008-11-12,1.0,47.97068230619201,45.493625711468816,2.9069767441860517,0.0,0.0,0.0
2008-11-13,0.0,40.795263672048065,42.16041975679612,-9.090909090909093,0.0,0.0,0.0
2008-11-14,0.0,45.056648610894115,44.12003099130781,-11.248710010319918,0.0,0.0,0.0
2008-11-17,0.0,45.74010578523469,44.42419407309538,-3.575418994413404,0.0,0.0,0.0
2008-11-18,0.0,42.076305440481526,42.91483112447382,-4.0862656072644725,0.0,0.0,0.0
2008-11-19,1.0,40.80521673892312,42.39772449664471,-9.687836383207749,0.0,0.0,0.0
2008-11-20,1.0,30.435939177983517,37.67215081628253,-12.443946188340805,0.0,0.0,0.0
2008-11-21,1.0,38.872270640356476,40.97053537647453,-8.700564971751412,0.0,0.0,0.0
2008-11-25,1.0,48.799492424202775,45.24667876356845,0.5952380952380931,0.0,0.0,0.0
2008-11-26,0.0,44.681072550155186,43.592249658363315,-3.8372093023255838,0.0,0.0,0.0
2008-11-27,0.0,50.86302744187393,46.2944683274788,-1.5063731170335992,0.0,0.0,0.0
2008-11-28,0.0,54.235461551505416,47.816130313527964,2.130177514792897,0.0,0.0,0.0
2008-12-01,1.0,51.08870319348,46.71955318719788,1.6686531585220488,0.0,0.0,0.0
2008-12-02,1.0,38.36401881524913,41.67605237856009,2.94494238156211,0.0,0.0,0.0
2008-12-03,1.0,42.77562993300028,43.42114906106202,1.1138613861386037,0.0,0.0,0.0
2008-12-04,1.0,39.47896045870968,42.06569339582668,-4.852071005917158,0.0,0.0,0.0
2008-12-05,1.0,39.207782299542544,41.95719289059816,-2.9020556227327687,0.0,0.0,0.0
2008-12-08,1.0,56.095924112044784,48.78563208109919,0.11764705882353343,0.0,0.0,0.0
2008-12-09,0.0,56.68091447061636,49.05456979811439,-1.1587485515643148,0.0,0.0,0.0
2008-12-10,0.0,63.72885099603499,52.4181075332219,2.9308323563892236,0.0,0.0,0.0
2008-12-11,1.0,64.53662669437476,52.82064747210282,9.577114427860689,0.0,1.0,0.0
2008-12-12,0.0,48.87481889362504,47.48498086687962,3.3047735618115137,0.0,0.0,0.0
2008-12-15,0.0,59.42997935921779,52.257543156057295,9.203980099502495,0.0,0.0,0.0
2008-12-16,0.0,56.24246474260134,51.081224115612066,8.3437110834371,0.0,0.0,0.0
2008-12-17,0.0,58.203970924373536,51.95474360871384,2.9377203290246845,0.0,0.0,0.0
2008-12-18,0.0,59.612103654948676,52.56289073699607,3.165298944900341,0.0,0.0,0.0
2008-12-19,0.0,56.29314290953313,51.509661792414704,-0.4555808656036442,0.0,0.0,0.0
2008-12-22,1.0,61.31830371647068,53.515812111323,0.567536889897835,0.0,0.0,0.0
2008-12-24,1.0,50.576681770082445,49.98932296815352,2.7251184834123254,0.0,0.0,0.0
2008-12-25,1.0,56.226856767352785,52.1346523315691,0.1138952164009055,0.0,0.0,0.0
2008-12-26,1.0,59.801217869542796,53.564771585260175,1.9540229885057547,0.0,0.0,0.0
2008-12-29,1.0,59.0974711363508,53.35019528853654,1.1415525114155223,0.0,0.0,0.0
2008-12-30,1.0,66.46429903245905,56.362293131509375,2.499999999999991,0.0,0.0,0.0
2009-01-05,1.0,72.58492143284339,59.36448622990761,5.148741418764291,0.0,0.0,0.0
2009-01-06,0.0,72.92405416123106,59.540817593491134,3.8374717832957206,0.0,0.0,0.0
2009-01-07,0.0,78.75076956092893,62.84021959892576,8.304498269896188,0.0,0.0,0.0
2009-01-08,0.0,52.426036337688366,53.45175119711626,2.5028441410694047,0.0,0.0,0.0
2009-01-09,0.0,51.37158789225042,53.00291498112644,1.3528748590755368,0.0,0.0,0.0
2009-01-13,0.0,33.88101035837774,44.20795709278817,-3.498871331828446,0.0,0.0,0.0
2009-01-14,1.0,32.987607482390324,43.67581418234,-5.543237250554323,0.0,0.0,0.0
2009-01-15,0.0,24.837343857642576,38.37020387489265,-10.772578890097929,0.0,0.0,0.0
2009-01-16,0.0,35.82137290890325,42.81227458885932,-8.804347826086955,0.0,0.0,0.0
2009-01-19,0.0,37.503767390919194,43.504678572447745,-10.330138445154425,0.0,0.0,0.0
2009-01-20,0.0,30.89061165520628,39.86601207602731,-8.879023307436185,0.0,0.0,0.0
2009-01-21,0.0,26.932966927968632,37.45618188713459,-10.344827586206895,0.0,0.0,1.0
2009-01-22,1.0,35.312666182005934,40.79635422337772,-4.210526315789476,0.0,0.0,0.0
2009-01-23,1.0,26.981618081690883,36.01617035089467,-7.3943661971831,0.0,0.0,1.0
2009-01-26,0.0,23.717572838349152,33.87867882453209,-5.609756097560981,0.0,0.0,1.0
2009-01-27,0.0,47.45058391215113,45.10579102548777,-2.026221692491059,0.0,0.0,0.0
2009-01-28,0.0,49.36507804765435,46.13184936945531,-1.7814726840855055,0.0,0.0,0.0
2009-01-29,0.0,51.82238537004845,47.40235831362127,1.461632155907422,0.0,0.0,0.0
2009-01-30,1.0,42.9135320068687,43.363776612053805,0.6203473945409321,0.0,0.0,0.0
2009-02-02,1.0,39.32817570225249,41.62768289810017,-2.197802197802201,0.0,0.0,0.0
2009-02-03,0.0,36.48326563213422,40.23972670538704,0.5069708491761693,0.0,0.0,0.0
2009-02-04,0.0,48.88535206179127,45.83165531198347,5.4263565891472965,0.0,0.0,0.0
2009-02-05,0.0,45.715854460869,44.4678570539221,-1.5815085158150888,0.0,0.0,0.0
2009-02-06,0.0,51.94692744152457,47.359675575371234,-0.725513905683195,0.0,0.0,0.0
2009-02-09,0.0,44.92758422668256,44.451349951196065,-3.1212484993997647,0.0,0.0,0.0
2009-02-10,0.0,47.30122962762408,45.48148687217702,0.0,0.0,0.0,0.0
2009-02-12,0.0,37.798068121790074,41.352202630826056,-1.2484394506866447,0.0,0.0,0.0
2009-02-13,0.0,37.79806812179008,41.35220263082606,-0.2522068095838548,0.0,0.0,0.0
2009-02-16,0.0,35.83803485753674,40.49932394593177,-3.5539215686274495,0.0,0.0,0.0
2009-02-17,0.0,32.85641631915428,39.19351753031043,-3.4610630407911014,0.0,0.0,0.0
2009-02-18,0.0,29.949428441300412,37.87827483447263,-5.60292326431181,0.0,0.0,0.0
2009-02-19,0.0,27.577289364998958,36.77088835687492,-4.5848822800495626,0.0,0.0,0.0
2009-02-20,1.0,21.283732406519007,33.405313611635265,-7.028360049321824,0.0,0.0,1.0
2009-02-23,1.0,21.283732406519007,33.405313611635265,-4.677623261694053,0.0,0.0,1.0
2009-02-24,0.0,18.42247944539159,31.721668656142565,-5.6890012642225045,0.0,0.0,1.0
2009-02-25,0.0,36.960695514915486,38.02852249277017,-3.3036848792884377,0.0,0.0,0.0
2009-02-26,0.0,35.69876299525648,37.53073909880665,-2.8169014084507005,0.0,0.0,0.0
2009-02-27,1.0,48.92326365714067,42.77423131074023,-0.3870967741935516,0.0,0.0,0.0
2009-03-02,1.0,31.11830370705239,35.18906637208734,-3.766233766233762,0.0,0.0,0.0
2009-03-03,1.0,29.123826337212126,34.1375685103316,-2.3872679045092826,0.0,0.0,0.0
2009-03-04,0.0,34.054910864391516,36.19094069641961,-1.7241379310344862,0.0,0.0,0.0
2009-03-05,1.0,46.968432440841454,42.029954409256106,1.3404825737265424,0.0,0.0,0.0
2009-03-06,1.0,34.39562613604878,36.305498401331754,-3.8107752956636043,0.0,0.0,0.0
2009-03-09,1.0,29.75013261315989,33.82484650304947,-5.138339920948621,0.0,0.0,0.0
2009-03-10,1.0,30.660620420097224,34.22815454996019,-6.606217616580312,0.0,0.0,0.0
2009-03-11,1.0,53.271141302252644,45.64434760278711,1.6194331983805599,0.0,0.0,0.0
2009-03-12,1.0,41.83261082783723,40.23826075386758,-0.8152173913043459,0.0,0.0,0.0
2009-03-13,1.0,60.3857406039255,51.745243153280555,4.318488529014841,0.0,0.0,0.0
2009-03-16,1.0,64.93722899905924,55.000277272607114,4.232804232804233,0.0,0.0,0.0
2009-03-17,1.0,71.1291832764635,59.68599405576288,10.92896174863387,0.0,1.0,0.0
2009-03-18,1.0,70.5237691248542,59.40841442069765,12.63888888888889,0.0,0.0,0.0
2009-03-19,1.0,68.48363101131216,58.52900273646042,12.066574202496527,0.0,0.0,0.0
2009-03-23,1.0,76.82615784284712,64.55599301012978,11.553784860557759,0.0,0.0,0.0
2009-03-24,1.0,80.7312484777811,67.85734449629501,17.945205479452063,0.0,0.0,0.0
2009-03-25,0.0,81.08539888945549,68.16150087063882,11.642949547218628,0.0,0.0,0.0
2009-03-26,0.0,85.57150860848122,72.26040672700778,13.197969543147202,0.0,0.0,0.0
2009-03-27,1.0,78.11781426976172,68.9633936702077,8.62068965517242,0.0,0.0,0.0
2009-03-30,1.0,55.54099237861606,57.63537266541523,3.8224414303329235,0.0,0.0,0.0
2009-03-31,1.0,52.03216952168107,55.665946525832645,3.2178217821782207,0.0,0.0,0.0
2009-04-01,1.0,61.01212501633035,60.238398623340295,2.261904761904754,0.0,0.0,0.0
2009-04-02,1.0,69.5303381402565,65.18765204819643,3.4843205574912828,0.0,0.0,0.0
2009-04-03,0.0,70.24146734728606,65.6197093300941,3.5921205098493614,0.0,0.0,0.0
2009-04-06,0.0,74.21932804620155,68.040308821146,2.130044843049328,0.0,0.0,0.0
2009-04-07,1.0,73.54466472772006,67.73818656350107,3.1746031746031855,0.0,0.0,0.0
2009-04-08,0.0,56.24618495087628,59.48858847410592,4.631828978622332,0.0,0.0,0.0
2009-04-09,0.0,66.89642454692503,64.88771947474137,9.712230215827343,1.0,0.0,0.0
2009-04-10,0.0,67.9666461815543,65.47076069247024,6.984866123399303,0.0,0.0,0.0
2009-04-13,0.0,63.75821881018211,63.484081279167356,2.3569023569023573,0.0,0.0,0.0
2009-04-14,1.0,60.04056644098925,61.75432204947284,1.342281879194629,0.0,0.0,0.0
2009-04-15,1.0,53.926497206301526,58.87503206065357,-1.6465422612513714,0.0,0.0,0.0
2009-04-16,0.0,54.46744380364174,59.080494814954385,-1.4285714285714235,0.0,0.0,0.0
2009-04-17,0.0,63.47343119540696,62.693504880824754,3.8592508513053403,0.0,0.0,0.0
2009-04-20,0.0,63.47343119540696,62.693504880824754,0.0,0.0,0.0,0.0
2009-04-21,0.0,50.60624910761851,57.164917685053354,-2.285092491838958,0.0,0.0,0.0
2009-04-22,0.0,51.943375909464336,57.63821239451546,-1.3157894736842146,0.0,0.0,0.0
2009-04-23,1.0,56.102557217944714,59.09830138568585,0.0,0.0,0.0,0.0
2009-04-24,1.0,47.33931548233369,55.33287304646345,-0.11160714285713969,0.0,0.0,0.0
2009-04-27,1.0,48.19751221368496,55.60977038285715,-0.11148272017836858,0.0,0.0,0.0
2009-04-28,1.0,33.98300966966381,48.488222664863756,-4.480874316939887,0.0,0.0,0.0
2009-04-30,1.0,57.33663482471341,57.75674863467497,-0.6557377049180357,0.0,0.0,0.0
2009-05-01,0.0,63.74862780784893,60.99583838406461,2.8953229398663627,0.0,0.0,0.0
2009-05-07,0.0,73.8399147492483,66.99222070643607,6.333333333333324,0.0,0.0,0.0
2009-05-08,0.0,76.18375615980695,68.56912585455449,6.732891832229582,0.0,0.0,0.0
2009-05-11,0.0,76.43012913093476,68.73000574030614,8.156424581005584,0.0,0.0,0.0
2009-05-12,0.0,66.76132473856711,64.4657774828368,6.696428571428581,0.0,0.0,0.0
2009-05-13,1.0,67.94410189479471,65.0495868640275,9.7254004576659,0.0,0.0,0.0
2009-05-14,0.0,50.48006409049389,56.69084993187893,2.7502750275027577,0.0,0.0,0.0
2009-05-15,1.0,58.45363246582564,60.21444648503963,2.813852813852824,0.0,0.0,0.0
2009-05-18,0.0,48.25553621121487,54.81167277695147,-2.612330198537094,0.0,0.0,0.0
2009-05-19,0.0,57.7995124754044,59.192883674225726,-1.5511892450879028,0.0,0.0,0.0
2009-05-20,0.0,59.11905807307747,59.82214434777888,-1.342975206611574,0.0,0.0,0.0
2009-05-21,1.0,57.038305970823345,58.84493313428659,-0.4184100418409997,0.0,0.0,0.0
2009-05-22,0.0,53.3848301247125,57.16876076749451,-1.2513034410844615,0.0,0.0,0.0
2009-05-25,1.0,58.36316496851358,59.1726137111045,2.24839400428265,0.0,0.0,0.0
2009-05-26,1.0,59.6209311992299,59.68047522577395,0.7368421052631469,0.0,0.0,0.0
2009-05-27,1.0,64.0547556568276,61.48624475158552,3.433476394849788,0.0,0.0,0.0
2009-05-28,1.0,67.06815705170894,62.7688985376119,1.7857142857142794,0.0,0.0,0.0
2009-05-29,0.0,69.45790014017157,63.807355653821354,1.8848167539267102,0.0,0.0,0.0
2009-06-01,0.0,78.5414021032623,68.53329968159954,4.306722689075637,0.0,0.0,0.0
2009-06-02,0.0,79.26099861886883,68.96965427915327,5.068637803590281,0.0,0.0,0.0
2009-06-03,1.0,80.7659910283775,69.86958312292872,4.607329842931929,0.0,0.0,0.0
2009-06-04,1.0,69.0705600152262,65.76177843634468,3.552769070010453,0.0,0.0,0.0
